date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-01 00:00:00,1.5473299345380642,4.46085625503133,198.55389801478776
2011-01-01 01:00:00,1.9681279398180047,7.02532029956464,259.0900825431016
2011-01-01 02:00:00,1.8181549121811287,6.878024010504773,252.51547147761713
2011-01-01 03:00:00,1.9148297949433029,7.720730324652429,274.2803853699444
2011-01-01 04:00:00,1.3280097628599328,5.982655760806327,206.55218713169253
2011-01-01 05:00:00,1.1634783999090854,4.521243131061914,183.50805335642067
2011-01-01 06:00:00,1.0523121095857055,4.3190170476593295,209.32804473706628
2011-01-01 07:00:00,1.11222511842332,4.213643036406425,189.5698700686272
2011-01-01 08:00:00,1.339302282742183,3.331292850891816,178.59388029825408
2011-01-01 09:00:00,1.3642568796931531,3.0001364111278193,160.81039376062165
2011-01-01 10:00:00,1.568855272957094,4.568291969641263,204.38482180855593
2011-01-01 11:00:00,1.5857998348399889,4.753299565103714,210.2202081776695
2011-01-01 12:00:00,1.886214530448306,7.123312260664466,257.2206732242346
2011-01-01 13:00:00,2.4136435463502677,9.71260856214711,317.4274392002476
2011-01-01 14:00:00,2.1473759878772203,9.242838503212296,308.9744625466042
2011-01-01 15:00:00,1.7727102628047606,6.840364576128996,247.2437599211538
2011-01-01 16:00:00,1.9720252006827872,8.502452453785413,296.5938552105887
2011-01-01 17:00:00,2.7380810805332847,10.493245032794176,357.65423348821537
2011-01-01 18:00:00,4.432414851755551,16.342871024958374,540.1668828361001
2011-01-01 19:00:00,3.2013732191705664,12.396271310736493,399.1146516816094
2011-01-01 20:00:00,2.180075070385612,7.338373507416248,267.52698721698397
2011-01-01 21:00:00,2.1566587202863357,8.399747475212559,290.12837871320284
2011-01-01 22:00:00,1.8379385901860767,6.3693722476345975,228.65561929143863
2011-01-01 23:00:00,1.7790512013834636,5.43021703258161,226.8147382909424
2011-01-02 00:00:00,1.6905868542626137,5.397874762243541,216.08905969695257
2011-01-02 01:00:00,1.3844418117525148,4.603035105993439,206.21167460481618
2011-01-02 02:00:00,1.1967155507967973,3.0206986310739286,170.78709760267606
2011-01-02 03:00:00,1.2555049755262848,4.172752486133644,165.37891258475128
2011-01-02 04:00:00,1.1088008276408838,3.6315862065010993,134.09045453685755
2011-01-02 05:00:00,0.8987928581881728,3.356739392835606,126.1007706146614
2011-01-02 06:00:00,0.8906235469110757,2.731737410246516,127.67059222825748
2011-01-02 07:00:00,1.093986080510744,3.030383517262594,136.94808951220483
2011-01-02 08:00:00,1.1685593878105949,2.90735665437165,149.4269943523019
2011-01-02 09:00:00,1.2477207481731418,4.5485556451575135,190.96542982145374
2011-01-02 10:00:00,1.4960194674546594,4.69706859104418,199.42311620658822
2011-01-02 11:00:00,1.8682047251141434,6.950508503389771,256.79814818885615
2011-01-02 12:00:00,2.1034648245017373,7.9237793097847415,298.6713207121889
2011-01-02 13:00:00,2.288725657063758,8.754056540107431,318.5377320688999
2011-01-02 14:00:00,2.2286235057248573,8.017313253883431,295.84880583637727
2011-01-02 15:00:00,1.8357103324208661,6.474584731279372,238.72987470153322
2011-01-02 16:00:00,2.5439851486040514,9.985131895951758,341.15951389413414
2011-01-02 17:00:00,2.1630954953050185,7.500643681831983,280.33957415020984
2011-01-02 18:00:00,2.3510610894573167,8.460827630338784,324.5323584317912
2011-01-02 19:00:00,3.3515114389389247,12.06810354439593,423.18731429232355
2011-01-02 20:00:00,3.2248225757177753,11.292989487044158,415.8855953102441
2011-01-02 21:00:00,2.761131425462153,0.09483032695773241,400.97424480287583
2011-01-02 22:00:00,2.212965961285529,0.09422841082422617,355.54840818414544
2011-01-02 23:00:00,2.143152126587229,0.09314815717572666,327.02266690490575
2011-01-03 00:00:00,1.373947600935737,0.10423841218478547,240.04642949415322
2011-01-03 01:00:00,1.21939514515674,0.134197457426948,169.4344687644558
2011-01-03 02:00:00,1.0772601992057194,0.12567976014153093,191.15975427790912
2011-01-03 03:00:00,1.1139558488941188,0.08931705937341783,201.90618955571225
2011-01-03 04:00:00,0.8577176469093915,0.10579849320475376,173.11726943764612
2011-01-03 05:00:00,0.8144756811423934,0.08992811053003047,175.1725382826392
2011-01-03 06:00:00,1.0563803984551283,0.095605476154625,255.94607048832853
2011-01-03 07:00:00,1.1398654768214853,0.13425965044462052,300.1639328199277
2011-01-03 08:00:00,1.4879654680583285,0.10182176564385315,388.07516205716445
2011-01-03 09:00:00,1.5651960058779655,0.12900201755183915,393.97854316393517
2011-01-03 10:00:00,1.4957154139246898,0.09478380201491032,390.7247277383331
2011-01-03 11:00:00,1.5941150377574878,0.08826452362981674,280.8043029504279
2011-01-03 12:00:00,1.613381007340363,0.0937264186178588,367.1273492446092
2011-01-03 13:00:00,1.5592960611015219,0.09203937936794038,292.38385036389633
2011-01-03 14:00:00,1.5719180015870986,0.09835694987460819,316.220237898182
2011-01-03 15:00:00,1.543158600013229,0.09623616020873493,353.2269522780149
2011-01-03 16:00:00,1.6266654496686357,0.09689886171246176,307.77615807939134
2011-01-03 17:00:00,1.7528620021929489,0.09390623086745054,313.9733699399811
2011-01-03 18:00:00,1.8103615396822588,0.13445941866342825,279.8000200173978
2011-01-03 19:00:00,1.7021347453608473,0.08721891785585556,367.95482468752226
2011-01-03 20:00:00,1.8351425419387914,0.12735666285770209,285.9969652145294
2011-01-03 21:00:00,1.7983440465381233,0.08999290722442055,393.07600757690534
2011-01-03 22:00:00,1.4080346067507734,0.08204267814067734,314.76287495972605
2011-01-03 23:00:00,1.5102929485961347,0.08652688251598839,246.92496311558716
2011-01-04 00:00:00,1.287173317060971,0.10428982558374056,252.865498703642
2011-01-04 01:00:00,1.2289485216141074,0.11099530715001094,184.3784145997198
2011-01-04 02:00:00,1.082226884272866,0.13924779773488893,205.62995410881015
2011-01-04 03:00:00,0.8981535642850718,0.09477275902715476,191.78787890106645
2011-01-04 04:00:00,0.925397115488982,0.08979772704663991,174.52647309773505
2011-01-04 05:00:00,0.9582366752316247,0.09824090380638006,192.4574095822768
2011-01-04 06:00:00,0.9741005335843074,0.100381590927759,223.3312963483473
2011-01-04 07:00:00,1.234911251268315,0.10868040581973415,377.276132961858
2011-01-04 08:00:00,1.437966993415702,0.10378402603871817,341.33048615507107
2011-01-04 09:00:00,1.561135762531078,0.09451779810675531,395.5978565542493
2011-01-04 10:00:00,1.6550208750889737,0.09326031311785554,485.3021532656318
2011-01-04 11:00:00,1.6364826921471507,0.09521584599151645,466.6261022768423
2011-01-04 12:00:00,1.6626573373096645,0.13907636846917115,443.8737926019356
2011-01-04 13:00:00,1.62185345505703,0.09979496706731594,446.74139114056476
2011-01-04 14:00:00,1.5183950282552834,0.09895874400574067,318.51655264716175
2011-01-04 15:00:00,1.5951048778306833,0.09688110203820055,318.6844104635253
2011-01-04 16:00:00,1.6482587578895016,0.10421491322074439,415.5212279233416
2011-01-04 17:00:00,1.9078718970386497,0.1015434768232184,458.8389796983151
2011-01-04 18:00:00,2.058898746385428,0.10307060508338961,489.80997739205776
2011-01-04 19:00:00,1.8764268225008713,0.1039976547157786,424.72169340684013
2011-01-04 20:00:00,1.9146080922041113,0.09820698518697402,327.75560884752565
2011-01-04 21:00:00,1.7046894176702576,0.09847078749918348,361.2908752187952
2011-01-04 22:00:00,1.7344858727561236,0.14194673489797682,364.4530741009944
2011-01-04 23:00:00,1.6323876417076177,0.09680556531750817,337.0738757144585
2011-01-05 00:00:00,1.3986200749408413,0.11529427633084466,249.21019027894556
2011-01-05 01:00:00,1.515335807563198,5.407399650926335,234.17429029203626
2011-01-05 02:00:00,1.8449621778040899,7.805475695475671,290.40470085295175
2011-01-05 03:00:00,2.0026915967404584,8.594751852850205,312.81383802691926
2011-01-05 04:00:00,1.7002191477598987,7.283238739664503,261.13276707072566
2011-01-05 05:00:00,1.7875385918958782,7.957167320456913,283.8003648808154
2011-01-05 06:00:00,1.639381905017581,7.178879180917603,274.84909794314893
2011-01-05 07:00:00,2.8173409887994287,12.080234352661629,450.0046297719879
2011-01-05 08:00:00,3.5178503297124877,14.652993450822272,564.4362940880455
2011-01-05 09:00:00,4.992957492379271,23.732976878848397,734.4964749813429
2011-01-05 10:00:00,4.176886124766003,19.294480216372488,680.1751638993936
2011-01-05 11:00:00,5.001923931470678,22.60978163627585,737.2146056779079
2011-01-05 12:00:00,5.14195835335386,25.608639717471302,795.5113897865733
2011-01-05 13:00:00,5.436569004541506,24.87107341972235,811.5616787415044
2011-01-05 14:00:00,3.0333434373116743,13.524365724557164,443.6570873512733
2011-01-05 15:00:00,2.874167717196301,13.10762093073942,405.9533680506773
2011-01-05 16:00:00,3.23497080521937,14.840281325236948,449.7223829531798
2011-01-05 17:00:00,2.8243119334708715,12.762756835617283,394.56015176938695
2011-01-05 18:00:00,2.74728665753401,12.204312222682944,380.50547628893304
2011-01-05 19:00:00,3.5016205652105805,15.25806983667976,439.3113144654726
2011-01-05 20:00:00,3.7335629995304567,16.32791425767094,505.9075351174209
2011-01-05 21:00:00,2.5189177542285686,11.18453637716292,352.0263980863844
2011-01-05 22:00:00,2.434445110023895,10.462272018607743,334.93025368120175
2011-01-05 23:00:00,1.3577097969231544,5.409117277693697,216.12959330363222
2011-01-06 00:00:00,1.4247560110014197,5.768168797983108,192.10933079527732
2011-01-06 01:00:00,1.4689040529579085,6.016823023698119,211.35963693982504
2011-01-06 02:00:00,1.289737041007362,4.853860614728659,183.75799102260265
2011-01-06 03:00:00,0.9839320787464862,3.911652410456303,148.45616509010554
2011-01-06 04:00:00,0.777577026516906,2.5587314342526124,102.07346726097403
2011-01-06 05:00:00,0.9332841636491838,3.6490461680032587,144.33323028326677
2011-01-06 06:00:00,0.7379112274870683,1.8108677975241507,117.46436061308016
2011-01-06 07:00:00,0.8172233481569773,2.506153773368154,122.42501454671843
2011-01-06 08:00:00,1.1594670156853475,4.489399912114667,203.6650183891705
2011-01-06 09:00:00,1.7608036303466186,7.129191114272171,283.83731221386773
2011-01-06 10:00:00,1.6982306274432024,6.88284827251093,262.3485216068376
2011-01-06 11:00:00,1.5884772031861734,6.613268877132735,252.971060146694
2011-01-06 12:00:00,1.4626974897542908,5.525092827206279,216.76430713047415
2011-01-06 13:00:00,2.002443442206997,8.378117270607811,271.80410844635065
2011-01-06 14:00:00,1.602777199916091,6.3948635367017435,217.95790366842326
2011-01-06 15:00:00,1.6277670111473688,7.196857485287543,233.3161794803499
2011-01-06 16:00:00,1.81828949493835,7.608006339331814,254.24566805121503
2011-01-06 17:00:00,1.8992506824858637,7.5861873986189945,272.8034311130463
2011-01-06 18:00:00,2.2016331082437115,9.384136231370878,311.93878001178865
2011-01-06 19:00:00,3.0498997828545686,12.810462577340243,397.36610854241036
2011-01-06 20:00:00,2.462424496246036,10.577084400153764,379.9935551866861
2011-01-06 21:00:00,2.2843199367067224,9.34403996634527,323.8771858278472
2011-01-06 22:00:00,2.0931980409366315,8.168605002240152,302.96382532657833
2011-01-06 23:00:00,1.6025550793799623,5.534774157799452,248.74613312693398
2011-01-07 00:00:00,1.1701983341395539,4.066286562628292,181.00048962902875
2011-01-07 01:00:00,1.2440713247200508,3.1853536458690286,158.11284776729798
2011-01-07 02:00:00,1.2079277457365238,3.6548009703277566,158.63271851873301
2011-01-07 03:00:00,0.8913093941620147,2.653995768398305,115.76634227504339
2011-01-07 04:00:00,0.927369079111485,2.1685065321898955,118.51260167053927
2011-01-07 05:00:00,0.6115799513648803,1.6725938427652198,94.29840359626279
2011-01-07 06:00:00,0.6948780295183246,1.9491956840946942,109.93592912837217
2011-01-07 07:00:00,1.0737678343657784,2.7653129895784097,167.36717105496538
2011-01-07 08:00:00,1.911960348801895,7.941561808928432,331.41982010571485
2011-01-07 09:00:00,3.0353936173924367,13.717031235503354,441.49288055593235
2011-01-07 10:00:00,1.955953447517072,8.176237075086064,325.8932481774471
2011-01-07 11:00:00,2.438196622957332,10.93769718823309,359.03119101068324
2011-01-07 12:00:00,2.49548789366302,10.573959287194024,365.1240711959616
