date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-01 00:00:00,1.5124812527140215,4.417371816144959,201.8283232535505
2011-01-01 01:00:00,2.1124078840354907,7.035175991708147,267.48168438498163
2011-01-01 02:00:00,1.8488747695313705,7.03752428671544,255.49427599515383
2011-01-01 03:00:00,1.9597812788934625,7.870538039167956,275.1359997918252
2011-01-01 04:00:00,1.3838996294459127,6.083763383426042,210.264694831559
2011-01-01 05:00:00,1.1843603246229915,4.561344258959509,188.283095332209
2011-01-01 06:00:00,1.0968267941335603,4.380240376516208,217.1624193732811
2011-01-01 07:00:00,1.0733315144165942,4.145859288891891,193.3767687855457
2011-01-01 08:00:00,1.2188030205012192,3.4004079400961054,176.6197483564964
2011-01-01 09:00:00,1.2661697322699763,3.009015679385863,162.27753337284318
2011-01-01 10:00:00,1.4319713898751552,4.595348535371733,206.4169543482018
2011-01-01 11:00:00,1.4489908490529304,4.799776892035006,211.2736948135458
2011-01-01 12:00:00,1.9266252273459417,7.144557492352709,269.993715426317
2011-01-01 13:00:00,2.314712254457077,9.834816876143258,325.91892571855414
2011-01-01 14:00:00,2.079340582261,9.25665409178187,314.37533502952084
2011-01-01 15:00:00,1.8333147893165074,6.948189597649062,257.2164726163284
2011-01-01 16:00:00,2.059834577628136,8.625972937263771,303.33557629558896
2011-01-01 17:00:00,2.5643724542397943,10.67693438918756,376.7153304458656
2011-01-01 18:00:00,4.641792118623167,16.482922136380644,542.1161983427559
2011-01-01 19:00:00,3.1477765602398495,12.46157360552987,408.4119753013827
2011-01-01 20:00:00,2.21649926092907,7.5022408944013055,279.46273173704276
2011-01-01 21:00:00,2.118655519219464,8.415804518588766,295.7948026337981
2011-01-01 22:00:00,1.861772719825217,6.48800960679821,233.53810820943048
2011-01-01 23:00:00,1.8204959202189528,5.475167338759988,228.99146349618732
2011-01-02 00:00:00,1.683619239947244,5.473097907470248,213.6569030291289
2011-01-02 01:00:00,1.3936617125680835,4.6928577309311645,204.98740205111037
2011-01-02 02:00:00,1.27835037420085,3.143019905752668,168.47341458698787
2011-01-02 03:00:00,1.2354146478492054,4.062585604926956,165.78219924814843
2011-01-02 04:00:00,1.0643489390719791,3.677469717480837,132.0863223704718
2011-01-02 05:00:00,0.9017040734715625,3.351615185168387,126.53915329091595
2011-01-02 06:00:00,0.8430061441921695,2.79239971856397,125.5909506074008
2011-01-02 07:00:00,1.0103406881311612,3.0232667367522508,138.6164358879913
2011-01-02 08:00:00,1.0370660316014932,2.9393274891295653,145.75109510958555
2011-01-02 09:00:00,1.1008642868115963,4.541322176149933,191.59667628830132
2011-01-02 10:00:00,1.439096515125852,4.702456615087152,199.73258901579183
2011-01-02 11:00:00,1.9732555947773305,7.055427946436492,260.38085897522546
2011-01-02 12:00:00,2.0694835595463035,8.040105691667202,299.4780446114307
2011-01-02 13:00:00,2.255588275111105,8.793877440352746,330.59136041796546
2011-01-02 14:00:00,2.2515750540219313,8.117060923944052,307.8825578380901
2011-01-02 15:00:00,1.904451747256008,6.562759374929482,243.08821928755103
2011-01-02 16:00:00,2.506118020295228,10.056107976588176,367.6861436394675
2011-01-02 17:00:00,2.277639638010631,7.5672552207483275,296.0901791522872
